,Year,EVTYPE,State_Code,Property_Damage,Crop_Damage,Fatalities,Injuries,Total_Damage,Weather_Type,State_Name_Upper,State_Name_Lower
8310,2001,HIGH WIND,VA,1451.95,0,0,3,1451.95,SURGE/SURF,VIRGINIA,Virginia
8311,2001,ICE STORM,VA,1057,75,0,2,1132,SNOW/ICE,VIRGINIA,Virginia
8312,2001,LIGHTNING,VA,29,0,0,0,29,LIGHTNING,VIRGINIA,Virginia
8313,2001,RIVER FLOODING,VA,15,0,0,0,15,FLOODS,VIRGINIA,Virginia
8314,2001,STRONG WIND,VA,55,0,0,0,55,WIND,VIRGINIA,Virginia
8315,2001,THUNDERSTORM WIND,VA,27,0,0,0,27,STORMS,VIRGINIA,Virginia
8316,2001,THUNDERSTORM WINDS,VA,350,0,0,1,350,STORMS,VIRGINIA,Virginia
8317,2001,TORNADO,VA,454.5,0,1,14,454.5,TORNADO,VIRGINIA,Virginia
8318,2001,TSTM WIND,VA,634.5,18,0,2,652.5,STORMS,VIRGINIA,Virginia
8319,2001,URBAN/SML STREAM FLD,VA,10,0,0,0,10,FLOODS,VIRGINIA,Virginia
8320,2001,WIND,VA,100,0,0,0,100,WIND,VIRGINIA,Virginia
8321,2001,WINTER STORM,VA,373,25,2,0,398,COLD WEATHER,VIRGINIA,Virginia
8322,2001,WINTER WEATHER,VA,10,0,0,0,10,COLD WEATHER,VIRGINIA,Virginia
8323,2001,WINTER WEATHER/MIX,VA,0,0,2,0,0,COLD WEATHER,VIRGINIA,Virginia
8324,2002,COASTAL FLOODING,VA,75,0,0,0,75,FLOODS,VIRGINIA,Virginia
8325,2002,EXTREME COLD,VA,25,0,1,0,25,COLD WEATHER,VIRGINIA,Virginia
8326,2002,FLASH FLOOD,VA,1430,0,0,0,1430,FLOODS,VIRGINIA,Virginia
8327,2002,FLOOD,VA,590.22,0,2,1,590.22,FLOODS,VIRGINIA,Virginia
8328,2002,GUSTY WINDS,VA,32,0,0,0,32,WIND,VIRGINIA,Virginia
8329,2002,HAIL,VA,2,0,0,0,2,RAIN/HAIL,VIRGINIA,Virginia
8330,2002,HEAVY SNOW,VA,275,5,1,0,280,SNOW/ICE,VIRGINIA,Virginia
8331,2002,HIGH WIND,VA,840,1,0,2,841,SURGE/SURF,VIRGINIA,Virginia
8332,2002,HIGH WINDS,VA,3,0,0,0,3,SURGE/SURF,VIRGINIA,Virginia
8333,2002,ICE STORM,VA,547,1.2,0,0,548.2,SNOW/ICE,VIRGINIA,Virginia
8334,2002,MINOR FLOODING,VA,0,0,1,0,0,FLOODS,VIRGINIA,Virginia
8335,2002,STRONG WIND,VA,54.8,0,2,3,54.8,WIND,VIRGINIA,Virginia
8336,2002,THUNDERSTORM WIND,VA,163,0,0,0,163,STORMS,VIRGINIA,Virginia
8337,2002,TIDAL FLOODING,VA,3,0,0,0,3,FLOODS,VIRGINIA,Virginia
8338,2002,TORNADO,VA,559.5,30,0,1,589.5,TORNADO,VIRGINIA,Virginia
8339,2002,TSTM WIND,VA,91,4,0,0,95,STORMS,VIRGINIA,Virginia
8340,2002,WILDFIRE,VA,30,0,0,0,30,HOT/DRY WEATHER,VIRGINIA,Virginia
8341,2002,WINTER STORM,VA,356.87,0,1,0,356.87,COLD WEATHER,VIRGINIA,Virginia
8342,2002,WINTER WEATHER/MIX,VA,0,0,2,1,0,COLD WEATHER,VIRGINIA,Virginia
8343,2003,BLIZZARD,VA,5,0,0,0,5,BLIZZARDS,VIRGINIA,Virginia
8344,2003,COASTAL FLOOD,VA,50,0,0,0,50,FLOODS,VIRGINIA,Virginia
8345,2003,COLD,VA,0,0,1,0,0,COLD WEATHER,VIRGINIA,Virginia
8346,2003,DUST DEVIL,VA,8,0,0,0,8,WIND,VIRGINIA,Virginia
8347,2003,EXTREME COLD,VA,0,225,0,0,225,COLD WEATHER,VIRGINIA,Virginia
8348,2003,FLASH FLOOD,VA,435,0,1,0,435,FLOODS,VIRGINIA,Virginia
8349,2003,FLOOD,VA,680.9,5,0,0,685.9,FLOODS,VIRGINIA,Virginia
8350,2003,FLOOD/FLASH FLOOD,VA,365,0,0,0,365,FLOODS,VIRGINIA,Virginia
8351,2003,GUSTY WINDS,VA,535,0,0,1,535,WIND,VIRGINIA,Virginia
8352,2003,HAIL,VA,7,0,0,0,7,RAIN/HAIL,VIRGINIA,Virginia
8353,2003,HEAVY RAIN,VA,3,0,0,0,3,RAIN/HAIL,VIRGINIA,Virginia
8354,2003,HEAVY SNOW,VA,4,0,0,0,4,SNOW/ICE,VIRGINIA,Virginia
8355,2003,HIGH WIND,VA,174,0,0,0,174,SURGE/SURF,VIRGINIA,Virginia
8356,2003,HIGH WINDS,VA,1130,0,1,5,1130,SURGE/SURF,VIRGINIA,Virginia
8357,2003,ICE STORM,VA,75,0,0,0,75,SNOW/ICE,VIRGINIA,Virginia
8358,2003,LIGHTNING,VA,190,0,0,5,190,LIGHTNING,VIRGINIA,Virginia
8359,2003,ROCK SLIDE,VA,150,0,0,0,150,LAND SLIDES,VIRGINIA,Virginia
8360,2003,STRONG WIND,VA,96,0,0,0,96,WIND,VIRGINIA,Virginia
8361,2003,STRONG WINDS,VA,5,0,0,0,5,WIND,VIRGINIA,Virginia
8362,2003,THUNDERSTORM WIND,VA,713.9,0,0,0,713.9,STORMS,VIRGINIA,Virginia
8363,2003,THUNDERSTORM WINDS,VA,106,0,0,1,106,STORMS,VIRGINIA,Virginia
8364,2003,TORNADO,VA,2645,0,1,24,2645,TORNADO,VIRGINIA,Virginia
8365,2003,TSTM WIND,VA,373.3,9,0,3,382.3,STORMS,VIRGINIA,Virginia
8366,2003,UNSEASONABLY COLD,VA,0,25,0,0,25,COLD WEATHER,VIRGINIA,Virginia
8367,2003,WILDFIRE,VA,125,0,0,2,125,HOT/DRY WEATHER,VIRGINIA,Virginia
8368,2003,WINTER STORM,VA,531,0,0,0,531,COLD WEATHER,VIRGINIA,Virginia
8369,2004,AGRICULTURAL FREEZE,VA,0,17.96,0,0,17.96,COLD WEATHER,VIRGINIA,Virginia
8370,2004,COLD/WIND CHILL,VA,15,0,0,0,15,COLD WEATHER,VIRGINIA,Virginia
8371,2004,DUST DEVIL,VA,8,0,0,0,8,WIND,VIRGINIA,Virginia
8372,2004,EXTREME COLD,VA,0,900,0,0,900,COLD WEATHER,VIRGINIA,Virginia
8373,2004,FLASH FLOOD,VA,837,0,0,0,837,FLOODS,VIRGINIA,Virginia
8374,2004,FLOOD,VA,12,0,2,0,12,FLOODS,VIRGINIA,Virginia
8375,2004,FROST/FREEZE,VA,0,960,0,0,960,COLD WEATHER,VIRGINIA,Virginia
8376,2004,HAIL,VA,334,0,0,0,334,RAIN/HAIL,VIRGINIA,Virginia
8377,2004,HEAVY RAIN,VA,25,0,0,0,25,RAIN/HAIL,VIRGINIA,Virginia
8378,2004,HIGH WIND,VA,1138.5,0,0,0,1138.5,SURGE/SURF,VIRGINIA,Virginia
8379,2004,HIGH WINDS,VA,10,0,0,0,10,SURGE/SURF,VIRGINIA,Virginia
8380,2004,LIGHTNING,VA,442.7,2.5,1,0,445.2,LIGHTNING,VIRGINIA,Virginia
8381,2004,RIVER FLOODING,VA,15,0,0,1,15,FLOODS,VIRGINIA,Virginia
8382,2004,STRONG WIND,VA,136,0,1,6,136,WIND,VIRGINIA,Virginia
8383,2004,THUNDERSTORM WIND,VA,822.7,0,0,1,822.7,STORMS,VIRGINIA,Virginia
8384,2004,THUNDERSTORM WINDS,VA,155,0,0,0,155,STORMS,VIRGINIA,Virginia
8385,2004,TORNADO,VA,11776.75,2,13,446,11778.75,TORNADO,VIRGINIA,Virginia
8386,2004,TSTM WIND,VA,1618.2,32,1,5,1650.2,STORMS,VIRGINIA,Virginia
8387,2004,TSTM WIND/HAIL,VA,75,0,0,0,75,RAIN/HAIL,VIRGINIA,Virginia
8388,2004,WILD/FOREST FIRE,VA,32,1580.5,0,0,1612.5,HOT/DRY WEATHER,VIRGINIA,Virginia
8389,2004,WILD/FOREST FIRES,VA,20,12,0,0,32,HOT/DRY WEATHER,VIRGINIA,Virginia
8390,2004,WILDFIRE,VA,3.9,0,0,0,3.9,HOT/DRY WEATHER,VIRGINIA,Virginia
8391,2005,FLASH FLOOD,VA,3052.5,0,3,0,3052.5,FLOODS,VIRGINIA,Virginia
8392,2005,FLOOD,VA,95,0,0,0,95,FLOODS,VIRGINIA,Virginia
8393,2005,FOG,VA,300,0,0,0,300,FOG,VIRGINIA,Virginia
8394,2005,HAIL,VA,1556.5,38,0,2,1594.5,RAIN/HAIL,VIRGINIA,Virginia
8395,2005,HIGH WIND,VA,163.3,0,2,6,163.3,SURGE/SURF,VIRGINIA,Virginia
8396,2005,LANDSLIDE,VA,15,0,1,0,15,LAND SLIDES,VIRGINIA,Virginia
8397,2005,LIGHTNING,VA,1733,30,1,10,1763,LIGHTNING,VIRGINIA,Virginia
8398,2005,RIP CURRENT,VA,0,0,1,0,0,SURGE/SURF,VIRGINIA,Virginia
8399,2005,RIVER FLOOD,VA,6,0,1,0,6,FLOODS,VIRGINIA,Virginia
8400,2005,STRONG WIND,VA,26,0,0,0,26,WIND,VIRGINIA,Virginia
8401,2005,THUNDERSTORM WIND,VA,1121.6,2,1,6,1123.6,STORMS,VIRGINIA,Virginia
8402,2005,THUNDERSTORM WINDS,VA,1173.5,10,0,4,1183.5,STORMS,VIRGINIA,Virginia
8403,2005,THUNDERSTORMWINDS,VA,0.5,0,0,0,0.5,STORMS,VIRGINIA,Virginia
8404,2005,TORNADO,VA,3471.75,0,3,31,3471.75,TORNADO,VIRGINIA,Virginia
8405,2005,TSTM WIND,VA,5534.65,165,4,31,5699.65,STORMS,VIRGINIA,Virginia
8406,2005,TSTM WIND/HAIL,VA,615,0,0,0,615,RAIN/HAIL,VIRGINIA,Virginia
8407,2006,EXCESSIVE HEAT,VA,0,0,2,0,0,HOT/DRY WEATHER,VIRGINIA,Virginia
8408,2006,FLASH FLOOD,VA,11899.9,1594.5,4,9,13494.4,FLOODS,VIRGINIA,Virginia
8409,2006,FLASH FLOODING,VA,1,0,0,0,1,FLOODS,VIRGINIA,Virginia
8410,2006,FLOOD,VA,1414.5,240,1,1,1654.5,FLOODS,VIRGINIA,Virginia
8411,2006,FLOOD/FLASH FLOOD,VA,2058.4,1217.7,3,0,3276.1,FLOODS,VIRGINIA,Virginia
8412,2006,GUSTY WIND,VA,30,0,0,0,30,WIND,VIRGINIA,Virginia
8413,2006,HAIL,VA,990,383,0,0,1373,RAIN/HAIL,VIRGINIA,Virginia
8414,2006,HAIL DAMAGE,VA,150,0,0,0,150,RAIN/HAIL,VIRGINIA,Virginia
8415,2006,HEAVY RAIN,VA,150,0,0,0,150,RAIN/HAIL,VIRGINIA,Virginia
8416,2006,LIGHTNING,VA,2984.1,0,7,28,2984.1,LIGHTNING,VIRGINIA,Virginia
8417,2006,STRONG WIND,VA,11,0,0,0,11,WIND,VIRGINIA,Virginia
8418,2006,THUNDERSTORM WIND,VA,4913.9,5,1,6,4918.9,STORMS,VIRGINIA,Virginia
8419,2006,THUNDERSTORM WINDS,VA,548.1,0,0,17,548.1,STORMS,VIRGINIA,Virginia
8420,2006,TORNADO,VA,2386.06,81,0,13,2467.06,TORNADO,VIRGINIA,Virginia
8421,2006,TSTM WIND,VA,6232.3,496,0,31,6728.3,STORMS,VIRGINIA,Virginia
8422,2006,TSTM WIND/HAIL,VA,90,785,0,0,875,RAIN/HAIL,VIRGINIA,Virginia
8423,2006,UNSEASONABLY WARM,VA,0,0,0,12,0,HOT/DRY WEATHER,VIRGINIA,Virginia
8424,2006,URBAN/SML STREAM FLD,VA,10,0,0,0,10,FLOODS,VIRGINIA,Virginia
8425,2007,DROUGHT,VA,0,95,0,0,95,HOT/DRY WEATHER,VIRGINIA,Virginia
8426,2007,EXCESSIVE HEAT,VA,0,0,4,180,0,HOT/DRY WEATHER,VIRGINIA,Virginia
8427,2007,FLASH FLOOD,VA,4639,0,3,1,4639,FLOODS,VIRGINIA,Virginia
8428,2007,FLASH FLOODING,VA,10,0,0,0,10,FLOODS,VIRGINIA,Virginia
8429,2007,FLOOD,VA,20,0,0,0,20,FLOODS,VIRGINIA,Virginia
8430,2007,GUSTY WIND/RAIN,VA,2,0,0,0,2,RAIN/HAIL,VIRGINIA,Virginia
8431,2007,HAIL,VA,663.5,688,0,0,1351.5,RAIN/HAIL,VIRGINIA,Virginia
8432,2007,HEAT WAVE,VA,0,0.6,0,0,0.6,HOT/DRY WEATHER,VIRGINIA,Virginia
8433,2007,LANDSLIDE,VA,10,0,0,0,10,LAND SLIDES,VIRGINIA,Virginia
8434,2007,LIGHTNING,VA,3672.76,3,6,20,3675.76,LIGHTNING,VIRGINIA,Virginia
8435,2007,THUNDERSTORM WIND,VA,2728.8,1,1,5,2729.8,STORMS,VIRGINIA,Virginia
8436,2007,THUNDERSTORM WINDS,VA,500.8,10,0,0,510.8,STORMS,VIRGINIA,Virginia
8437,2007,TORNADO,VA,5408.28,20,0,24,5428.28,TORNADO,VIRGINIA,Virginia
8438,2007,TSTM WIND,VA,6178.5,1024,1,30,7202.5,STORMS,VIRGINIA,Virginia
8439,2007,TSTM WIND/HAIL,VA,2,0,0,0,2,RAIN/HAIL,VIRGINIA,Virginia
8440,2007,WILD/FOREST FIRE,VA,92,6.7,0,0,98.7,HOT/DRY WEATHER,VIRGINIA,Virginia
8441,2008,DROUGHT,VA,0,541.66,0,0,541.66,HOT/DRY WEATHER,VIRGINIA,Virginia
8442,2008,DROUGHT/EXCESSIVE HEAT,VA,0,0,2,0,0,HOT/DRY WEATHER,VIRGINIA,Virginia
8443,2008,EXCESSIVE HEAT,VA,0,0,0,50,0,HOT/DRY WEATHER,VIRGINIA,Virginia
8444,2008,FLASH FLOOD,VA,1874.3,0,9,0,1874.3,FLOODS,VIRGINIA,Virginia
8445,2008,FLASH FLOODING,VA,55,0,0,0,55,FLOODS,VIRGINIA,Virginia
8446,2008,FLOOD,VA,28,0,0,0,28,FLOODS,VIRGINIA,Virginia
8447,2008,FLOOD/FLASH FLOOD,VA,779,0,0,0,779,FLOODS,VIRGINIA,Virginia
8448,2008,HAIL,VA,38.85,510,0,0,548.85,RAIN/HAIL,VIRGINIA,Virginia
8449,2008,HEAT WAVE,VA,0.05,0,0,22,0.05,HOT/DRY WEATHER,VIRGINIA,Virginia
8450,2008,HEAVY RAIN,VA,36,0,0,0,36,RAIN/HAIL,VIRGINIA,Virginia
8451,2008,HEAVY SEAS,VA,0,0,2,0,0,OTHER,VIRGINIA,Virginia
8452,2008,HEAVY SURF,VA,0,0,1,0,0,SURGE/SURF,VIRGINIA,Virginia
8453,2008,HURRICANE,VA,23.55,3.11,0,4,26.66,HURRICANES,VIRGINIA,Virginia
8454,2008,LANDSPOUT,VA,2,0,0,0,2,LAND SLIDES,VIRGINIA,Virginia
8455,2008,LIGHTNING,VA,4212.9,0,7,29,4212.9,LIGHTNING,VIRGINIA,Virginia
8456,2008,RIP CURRENT,VA,0,0,2,0,0,SURGE/SURF,VIRGINIA,Virginia
8457,2008,STRONG WIND,VA,9,0,0,0,9,WIND,VIRGINIA,Virginia
8458,2008,THUNDERSTORM WIND,VA,1903.1,45,0,8,1948.1,STORMS,VIRGINIA,Virginia
8459,2008,THUNDERSTORM WINDS,VA,1494.05,0.5,0,0,1494.55,STORMS,VIRGINIA,Virginia
8460,2008,TORNADO,VA,5697.78,0,4,274,5697.78,TORNADO,VIRGINIA,Virginia
8461,2008,TROPICAL STORM,VA,443.7,9,1,0,452.7,STORMS,VIRGINIA,Virginia
8462,2008,TSTM WIND,VA,4511.2,308,1,3,4819.2,STORMS,VIRGINIA,Virginia
8463,2008,TSTM WIND/HAIL,VA,2,0,0,0,2,RAIN/HAIL,VIRGINIA,Virginia
8464,2008,URBAN/SML STREAM FLD,VA,2,0,0,0,2,FLOODS,VIRGINIA,Virginia
8465,2009,COASTAL FLOOD,VA,47.18,0,0,0,47.18,FLOODS,VIRGINIA,Virginia
8466,2009,COASTAL FLOODING,VA,615,0,0,0,615,FLOODS,VIRGINIA,Virginia
8467,2009,DENSE FOG,VA,500,0,0,0,500,FOG,VIRGINIA,Virginia
8468,2009,DROUGHT,VA,0,93.27,0,0,93.27,HOT/DRY WEATHER,VIRGINIA,Virginia
8469,2009,FLASH FLOOD,VA,9057.85,5971.1,8,1,15028.95,FLOODS,VIRGINIA,Virginia
8470,2009,FLASH FLOODING,VA,5,0.05,0,0,5.05,FLOODS,VIRGINIA,Virginia
8471,2009,FLOOD,VA,7311.56,2832.4,2,1,10143.96,FLOODS,VIRGINIA,Virginia
8472,2009,HAIL,VA,16.8,50.6,0,0,67.4,RAIN/HAIL,VIRGINIA,Virginia
8473,2009,HIGH SURF,VA,80,0,0,0,80,SURGE/SURF,VIRGINIA,Virginia
8474,2009,HIGH WIND,VA,1460.1,484.51,3,71,1944.61,SURGE/SURF,VIRGINIA,Virginia
8475,2009,HIGH WINDS,VA,640,0,0,0,640,SURGE/SURF,VIRGINIA,Virginia
8476,2009,HURRICANE,VA,126.39,42.3,1,0,168.69,HURRICANES,VIRGINIA,Virginia
8477,2009,HURRICANE/TYPHOON,VA,512,14.62,4,0,526.62,STORMS,VIRGINIA,Virginia
8478,2009,LIGHTNING,VA,1132.5,0,0,4,1132.5,LIGHTNING,VIRGINIA,Virginia
8479,2009,RIVER FLOODING,VA,78.74,26.84,0,0,105.58,FLOODS,VIRGINIA,Virginia
8480,2009,STORM SURGE,VA,1750,0,0,0,1750,SURGE/SURF,VIRGINIA,Virginia
8481,2009,STORM SURGE/TIDE,VA,30,0,0,0,30,SURGE/SURF,VIRGINIA,Virginia
8482,2009,STRONG WIND,VA,2,0,0,0,2,WIND,VIRGINIA,Virginia
8483,2009,THUNDERSTORM WIND,VA,1515.65,5.05,0,2,1520.7,STORMS,VIRGINIA,Virginia
8484,2009,THUNDERSTORM WINDS,VA,25.5,0,0,0,25.5,STORMS,VIRGINIA,Virginia
8485,2009,TORNADO,VA,8898.62,15,13,62,8913.62,TORNADO,VIRGINIA,Virginia
8486,2009,TROPICAL STORM,VA,326.99,138.47,4,29,465.46,STORMS,VIRGINIA,Virginia
8487,2009,TSTM WIND,VA,741.75,0,0,14,741.75,STORMS,VIRGINIA,Virginia
8488,2009,URBAN/SML STREAM FLD,VA,5,0,1,1,5,FLOODS,VIRGINIA,Virginia
8489,2009,WILDFIRE,VA,10,0,0,2,10,HOT/DRY WEATHER,VIRGINIA,Virginia
8490,2010,COASTAL FLOOD,VA,265,0,0,0,265,FLOODS,VIRGINIA,Virginia
8491,2010,DROUGHT,VA,0,46.5,0,0,46.5,HOT/DRY WEATHER,VIRGINIA,Virginia
8492,2010,FLASH FLOOD,VA,2557.5,2680,0,0,5237.5,FLOODS,VIRGINIA,Virginia
8493,2010,GUSTY WIND/HVY RAIN,VA,2,0,0,0,2,RAIN/HAIL,VIRGINIA,Virginia
8494,2010,HEAVY RAIN,VA,12,3,0,0,15,RAIN/HAIL,VIRGINIA,Virginia
8495,2010,HEAVY SNOW,VA,50,0,0,0,50,SNOW/ICE,VIRGINIA,Virginia
8496,2010,HIGH WIND,VA,362,0,1,0,362,SURGE/SURF,VIRGINIA,Virginia
8497,2010,HIGH WINDS,VA,35,15,0,0,50,SURGE/SURF,VIRGINIA,Virginia
8498,2010,HURRICANE,VA,45,0,0,0,45,HURRICANES,VIRGINIA,Virginia
8499,2010,LIGHTNING,VA,300,0,0,0,300,LIGHTNING,VIRGINIA,Virginia
8500,2010,STRONG WIND,VA,216,0,0,0,216,WIND,VIRGINIA,Virginia
8501,2010,THUNDERSTORM WIND,VA,92.2,0,0,0,92.2,STORMS,VIRGINIA,Virginia
8502,2010,TORNADO,VA,5431.28,10,1,10,5441.28,TORNADO,VIRGINIA,Virginia
8503,2010,TSTM WIND,VA,205,0,0,2,205,STORMS,VIRGINIA,Virginia
8504,2010,WILD/FOREST FIRE,VA,0,6,0,0,6,HOT/DRY WEATHER,VIRGINIA,Virginia
8505,2010,WIND,VA,4,0,0,0,4,WIND,VIRGINIA,Virginia
8506,2011,COASTAL FLOOD,VA,51,0,0,0,51,FLOODS,VIRGINIA,Virginia
8507,2011,COASTAL FLOODING,VA,655,0,0,0,655,FLOODS,VIRGINIA,Virginia
8508,2011,DROUGHT,VA,0,570,0,0,570,HOT/DRY WEATHER,VIRGINIA,Virginia
8509,2011,FLASH FLOOD,VA,2824.6,0,0,0,2824.6,FLOODS,VIRGINIA,Virginia
8510,2011,FLASH FLOODING,VA,15,0,0,0,15,FLOODS,VIRGINIA,Virginia
8511,2011,FLOOD,VA,1458.16,0,2,0,1458.16,FLOODS,VIRGINIA,Virginia
8512,2011,FREEZING RAIN,VA,9,0,0,0,9,RAIN/HAIL,VIRGINIA,Virginia
8513,2011,HAIL,VA,3,0,0,0,3,RAIN/HAIL,VIRGINIA,Virginia
8514,2011,HEAVY SNOW,VA,412,0,0,0,412,SNOW/ICE,VIRGINIA,Virginia
8515,2011,HIGH WIND,VA,430.9,0,0,2,430.9,SURGE/SURF,VIRGINIA,Virginia
8516,2011,HIGH WINDS,VA,1623,0,0,0,1623,SURGE/SURF,VIRGINIA,Virginia
8517,2011,LIGHTNING,VA,620,0,0,0,620,LIGHTNING,VIRGINIA,Virginia
8518,2011,RIVER FLOODING,VA,55,0,1,0,55,FLOODS,VIRGINIA,Virginia
8519,2011,STRONG WIND,VA,91.71,0,0,2,91.71,WIND,VIRGINIA,Virginia
8520,2011,THUNDERSTORM WIND,VA,209.8,0,0,0,209.8,STORMS,VIRGINIA,Virginia
8521,2011,THUNDERSTORM WINDS,VA,246.5,0,0,3,246.5,STORMS,VIRGINIA,Virginia
8522,2011,TORNADO,VA,2355,0,0,8,2355,TORNADO,VIRGINIA,Virginia
8523,2011,TSTM WIND,VA,1453.5,105,1,8,1558.5,STORMS,VIRGINIA,Virginia
8524,2011,WET MICROBURST,VA,15,0,0,0,15,WIND,VIRGINIA,Virginia
8525,2011,WILD/FOREST FIRE,VA,0,95,0,0,95,HOT/DRY WEATHER,VIRGINIA,Virginia
8526,2012,COASTAL FLOOD,VA,10,0,0,0,10,FLOODS,VIRGINIA,Virginia
8527,2012,COASTAL FLOODING,VA,70,0,0,0,70,FLOODS,VIRGINIA,Virginia
8528,2012,EXTREME COLD,VA,0,0,1,0,0,COLD WEATHER,VIRGINIA,Virginia
8529,2012,FLASH FLOOD,VA,462.25,0,0,0,462.25,FLOODS,VIRGINIA,Virginia
8530,2012,FLOOD,VA,1500.5,0,0,0,1500.5,FLOODS,VIRGINIA,Virginia
8531,2012,HEAVY SNOW,VA,572.5,0,0,0,572.5,SNOW/ICE,VIRGINIA,Virginia
8532,2012,HIGH WIND,VA,1563.6,0,0,0,1563.6,SURGE/SURF,VIRGINIA,Virginia
8533,2012,HIGH WIND AND SEAS,VA,50,0,3,20,50,SURGE/SURF,VIRGINIA,Virginia
8534,2012,HIGH WINDS,VA,5,0,0,0,5,SURGE/SURF,VIRGINIA,Virginia
8535,2012,ICE STORM,VA,261,0,0,0,261,SNOW/ICE,VIRGINIA,Virginia
8536,2012,RIVER FLOOD,VA,50,0,0,0,50,FLOODS,VIRGINIA,Virginia
8537,2012,STRONG WIND,VA,72,0,1,0,72,WIND,VIRGINIA,Virginia
8538,2012,THUNDERSTORM WIND,VA,48.6,0,0,0,48.6,STORMS,VIRGINIA,Virginia
8539,2012,TORNADO,VA,275,0,0,7,275,TORNADO,VIRGINIA,Virginia
8540,2012,TSTM WIND,VA,31,5,0,2,36,STORMS,VIRGINIA,Virginia
8541,2012,WINTER STORM,VA,84,0,0,11,84,COLD WEATHER,VIRGINIA,Virginia
8542,2012,WINTER WEATHER,VA,0,0,0,50,0,COLD WEATHER,VIRGINIA,Virginia
8543,2012,WINTER WEATHER/MIX,VA,0,0,1,0,0,COLD WEATHER,VIRGINIA,Virginia
8544,2001,ASTRONOMICAL HIGH TIDE,WA,90,0,0,0,90,SURGE/SURF,WASHINGTON,Washington
8545,2001,AVALANCHE,WA,1,0,11,2,1,AVALANCHE,WASHINGTON,Washington
8546,2001,COLD,WA,0,0,1,0,0,COLD WEATHER,WASHINGTON,Washington
8547,2001,EXTREME COLD,WA,0,0,2,0,0,COLD WEATHER,WASHINGTON,Washington
8548,2001,FLOOD,WA,2180.52,0,1,0,2180.52,FLOODS,WASHINGTON,Washington
8549,2001,FOG,WA,140,0,0,3,140,FOG,WASHINGTON,Washington
8550,2001,FREEZING FOG,WA,2,0,0,0,2,FOG,WASHINGTON,Washington
8551,2001,FREEZING RAIN,WA,500,0,2,5,500,RAIN/HAIL,WASHINGTON,Washington
8552,2001,HEAVY RAIN,WA,4556.9,0,0,15,4556.9,RAIN/HAIL,WASHINGTON,Washington
8553,2001,HEAVY SNOW,WA,1391,0,2,16,1391,SNOW/ICE,WASHINGTON,Washington
8554,2001,HIGH WIND,WA,2344.74,23,7,33,2367.74,SURGE/SURF,WASHINGTON,Washington
8555,2001,HIGH WINDS,WA,0,0,0,1,0,SURGE/SURF,WASHINGTON,Washington
8556,2001,ICE STORM,WA,266,0,1,5,266,SNOW/ICE,WASHINGTON,Washington
8557,2001,LANDSLIDE,WA,560.5,0,0,0,560.5,LAND SLIDES,WASHINGTON,Washington
8558,2001,MUDSLIDE,WA,0,0,4,0,0,LAND SLIDES,WASHINGTON,Washington
8559,2001,STRONG WIND,WA,693,0,4,0,693,WIND,WASHINGTON,Washington
8560,2001,TORNADO,WA,625,0,0,0,625,TORNADO,WASHINGTON,Washington
8561,2001,TSTM WIND,WA,175,0,0,0,175,STORMS,WASHINGTON,Washington
8562,2001,WINTER STORM,WA,1,0,1,0,1,COLD WEATHER,WASHINGTON,Washington
8563,2001,WINTER WEATHER/MIX,WA,0,0,0,2,0,COLD WEATHER,WASHINGTON,Washington
8564,2002,AVALANCHE,WA,1.1,0,5,5,1.1,AVALANCHE,WASHINGTON,Washington
8565,2002,COASTAL FLOOD,WA,500,0,0,0,500,FLOODS,WASHINGTON,Washington
8566,2002,DRY MICROBURST,WA,25,0,0,0,25,WIND,WASHINGTON,Washington
8567,2002,DUST DEVIL,WA,1,0,0,0,1,WIND,WASHINGTON,Washington
8568,2002,FLOOD,WA,795,0,0,0,795,FLOODS,WASHINGTON,Washington
8569,2002,FREEZING RAIN,WA,50,0,0,5,50,RAIN/HAIL,WASHINGTON,Washington
8570,2002,FROST/FREEZE,WA,0,20,0,0,20,COLD WEATHER,WASHINGTON,Washington
8571,2002,HEAVY RAIN,WA,135,0,0,0,135,RAIN/HAIL,WASHINGTON,Washington
8572,2002,HEAVY SNOW,WA,736,0,1,17,736,SNOW/ICE,WASHINGTON,Washington
8573,2002,HEAVY SURF AND WIND,WA,0,0,3,0,0,SURGE/SURF,WASHINGTON,Washington
8574,2002,HIGH WIND,WA,1177.5,0,0,2,1177.5,SURGE/SURF,WASHINGTON,Washington
8575,2002,HIGH WINDS,WA,60,0,0,0,60,SURGE/SURF,WASHINGTON,Washington
8576,2002,LIGHTNING,WA,2.3,0,0,0,2.3,LIGHTNING,WASHINGTON,Washington
8577,2002,MUDSLIDE,WA,200,0,0,0,200,LAND SLIDES,WASHINGTON,Washington
8578,2002,STRONG WIND,WA,578.2,0,1,1,578.2,WIND,WASHINGTON,Washington
8579,2002,URBAN/SML STREAM FLD,WA,50,0,0,0,50,FLOODS,WASHINGTON,Washington
8580,2002,WILDFIRE,WA,4,0,0,2,4,HOT/DRY WEATHER,WASHINGTON,Washington
8581,2002,WINTER STORM,WA,0,0,1,1,0,COLD WEATHER,WASHINGTON,Washington
8582,2002,WINTER WEATHER,WA,100,0,0,3,100,COLD WEATHER,WASHINGTON,Washington
8583,2003,AVALANCHE,WA,0,0,4,1,0,AVALANCHE,WASHINGTON,Washington
